 const           X2              X3              X4              X5              X6              X7              X8              X9              U1              U0              V               wage1           wage0           state           wage          
1.0             -1.278198       -0.756201       -2.327934       -0.125384       -0.220657        1.431774       -1.140964        1.375749       -0.044426        4.969944e-02   -0.904436       -1.121159       -0.007364       1.0             -1.121159      
1.0             -0.952797       -1.180351        1.525567        1.183697       -0.814971       -0.611585        1.021855       -0.501644       -0.098384        9.820033e-02    0.563161        2.353184        1.042778       0.0              1.042778      
1.0              0.639697        0.082037        1.238324       -0.423501        0.738056       -1.782004       -1.006516       -0.210757        0.058708       -1.446978e-01   -0.572819        2.227501        0.674641       1.0              2.227501      
1.0             -0.185620        0.882581        0.991888       -0.662116        0.443786        0.092855       -0.889580       -1.285356       -0.010005        6.176504e-02    1.138305        1.033392        0.399389       1.0              1.033392      
1.0              0.125272       -0.747011       -0.699957        1.185493       -0.482461        0.773322       -0.210281        0.406559        0.325822        1.382042e-01    0.296151        1.455223        0.853892       1.0              1.455223      
1.0             -0.231758       -0.544303        1.752364        0.553128        0.898978        0.575983        0.110191       -0.057677        0.065972       -5.439926e-02    0.858343        2.638203        0.889711       0.0              0.889711      
1.0             -2.188729        1.336852       -0.034497        0.182697       -1.454178       -0.085293       -0.589322       -0.620248        0.122954       -6.693384e-02    0.445034       -0.841471       -0.454024       1.0             -0.841471      
1.0             -0.353859       -0.604229        0.488035        0.332043       -0.205778        0.632150        0.218475       -0.609331        0.058922       -3.442212e-01   -1.298805        1.607811        0.338680       1.0              1.607811      
1.0              0.235248       -1.239041       -0.055389       -0.774983        0.262583       -0.734665        0.215696        0.234795        0.226794        6.999370e-02    0.193775        1.873083        0.859654       0.0              0.859654      
1.0             -0.703623       -0.826764       -0.833050       -1.422583       -0.222554        1.123910        1.862979        0.262169       -0.216066       -1.721265e-01    0.018026       -0.007176        0.071582       0.0              0.071582      
1.0             -0.735979       -0.018970       -0.034400       -0.809327        0.688187        1.432732        1.158256       -0.562788       -0.070088        2.890935e-01   -2.566175        0.370553        0.520293       1.0              0.370553      
1.0             -0.082848       -1.094502        2.440461       -1.325099        1.212005        1.326841       -1.377734        2.261239        0.086547        4.625389e-02    0.857346        3.275173        1.104912       0.0              1.104912      
1.0              0.918117        0.872864        0.198393       -0.496418       -1.477767       -0.894137       -2.243156        1.534387       -0.169001        7.452362e-02   -1.510893        0.918957        0.572143       1.0              0.918957      
1.0             -0.206508       -0.045572       -0.098853       -1.123593       -0.035356       -1.184838        0.072757       -1.438093        0.051081        9.267737e-02    1.264127        0.702971        0.423263       0.0              0.423263      
1.0              1.268187       -0.249342        0.789023       -0.650576        1.090652       -0.371892       -0.871475       -0.213531       -0.057118        4.680094e-02   -1.100858        2.269984        1.009058       1.0              2.269984      
1.0              1.183530        0.697791       -0.559545       -0.060872       -1.433199       -0.192984       -0.380979        0.025120       -0.261519        9.660593e-02   -0.316756        0.566174        0.615534       1.0              0.566174      
1.0              0.186075        0.551771       -0.012384        0.669698        0.242293       -0.954890        0.597702       -0.468862       -0.040054        1.569715e-01    0.315972        0.841438        0.627629       0.0              0.627629      
