 const           X2              X3              U1              U0              V               Y1              Y0              D               Y             
1.0             -1.035134       -1.463918        0.032095       -0.171002        1.480259        0.457596        0.070215       0.0              0.070215      
1.0             -1.166317       -0.011127       -0.018747        0.039777        1.163769        0.333947        0.248198       0.0              0.248198      
1.0              1.464249       -0.248271       -0.053464       -0.314187       -0.507432        1.759194        0.551875       1.0              1.759194      
1.0             -1.218769        0.449787        0.018656       -0.025877       -0.421272        0.342239        0.169430       1.0              0.342239      
1.0             -0.449227       -0.646908       -0.174411        0.033466       -1.544910        0.576269        0.421159       1.0              0.576269      
1.0              1.693252       -0.339415        0.027223       -0.017399        1.687937        1.966977        0.905914       0.0              0.905914      
1.0             -2.158280        0.474439        0.007706       -0.096469        0.870604       -0.190139       -0.136039       0.0             -0.136039      
1.0             -0.283459       -1.519439        0.049351       -0.013956        2.125170        0.892032        0.415179       0.0              0.415179      
1.0              1.109522        0.785833       -0.052887        0.174366        0.734668        1.562898        0.951746       0.0              0.951746      
1.0             -0.538545       -0.655988       -0.029079       -0.036248        0.401385        0.672029        0.329116       1.0              0.672029      
1.0             -0.034638        1.693364       -0.015571        0.007927        0.334700        0.965205        0.499267       0.0              0.499267      
